"","interval","steps","date"
"8567",1140,783,2012-10-22
"8568",1140,0,2012-11-16
"8569",1140,0,2012-10-04
"8570",1140,0,2012-11-20
"8571",1140,39,2012-11-29
"8572",1140,0,2012-11-17
"8573",1140,0,2012-11-07
"8574",1140,0,2012-11-23
"8575",1140,9,2012-10-12
"8576",1140,415,2012-11-02
"8577",1140,0,2012-11-11
"8578",1140,245,2012-11-26
"8579",1140,73,2012-10-03
"8580",1140,17,2012-10-10
"8581",1140,48,2012-10-28
"8582",1140,0,2012-10-29
"8583",1140,0,2012-10-19
"8584",1140,0,2012-11-08
"8586",1140,0,2012-10-17
"8587",1140,0,2012-10-02
"8588",1140,0,2012-10-16
"8590",1140,0,2012-10-31
"8591",1140,0,2012-11-24
"8592",1140,0,2012-11-18
"8593",1140,0,2012-10-24
"8595",1140,0,2012-10-13
"8596",1140,0,2012-11-27
"8597",1140,0,2012-10-18
"8598",1140,15,2012-11-22
"8599",1140,0,2012-10-11
"8600",1140,37,2012-10-15
"8601",1140,119,2012-11-25
"8602",1145,7,2012-10-06
"8603",1145,8,2012-11-23
"8604",1145,0,2012-11-13
"8605",1145,0,2012-11-19
"8607",1145,0,2012-11-07
"8608",1145,27,2012-11-20
"8609",1145,0,2012-10-13
"8611",1145,0,2012-11-24
"8612",1145,0,2012-10-26
"8613",1145,0,2012-11-29
"8614",1145,176,2012-11-25
"8615",1145,0,2012-10-14
"8616",1145,0,2012-11-08
"8617",1145,14,2012-11-12
"8618",1145,43,2012-11-03
"8619",1145,0,2012-11-21
"8620",1145,0,2012-11-28
"8621",1145,26,2012-10-07
"8622",1145,0,2012-11-15
"8623",1145,0,2012-10-04
"8624",1145,128,2012-10-20
"8626",1145,0,2012-11-17
"8627",1145,0,2012-10-02
"8629",1145,19,2012-10-23
"8630",1145,0,2012-10-25
"8631",1145,0,2012-11-18
"8633",1145,0,2012-10-16
"8634",1145,0,2012-10-10
"8635",1145,0,2012-10-05
"8636",1145,0,2012-11-16
"8637",1145,756,2012-10-22
"8640",1145,37,2012-11-22
"8641",1145,13,2012-10-29
"8643",1145,0,2012-10-09
"8644",1145,270,2012-11-02
"8645",1145,0,2012-11-11
"8646",1145,193,2012-10-15
"8647",1145,0,2012-10-03
"8648",1145,0,2012-10-18
"8649",1145,0,2012-10-31
"8650",1145,0,2012-10-27
"8651",1145,0,2012-10-24
"8652",1145,0,2012-10-17
"8653",1145,0,2012-10-11
"8654",1145,135,2012-11-26
"8655",1145,0,2012-10-30
"8656",1145,417,2012-11-27
"8657",1145,0,2012-11-05
"8658",1145,89,2012-10-28
"8659",1145,0,2012-10-19
"8660",1145,0,2012-11-06
"8661",1145,6,2012-10-21
"8662",1145,0,2012-10-12
"8663",1150,33,2012-10-06
"8664",1150,12,2012-11-19
"8665",1150,393,2012-11-20
"8666",1150,0,2012-11-08
"8667",1150,54,2012-11-03
"8668",1150,0,2012-10-07
"8669",1150,0,2012-11-24
"8670",1150,0,2012-10-14
"8673",1150,0,2012-10-16
"8677",1150,0,2012-10-05
"8678",1150,715,2012-10-22
"8679",1150,0,2012-10-17
"8680",1150,0,2012-11-28
"8681",1150,20,2012-10-29
"8682",1150,83,2012-11-25
"8683",1150,0,2012-10-23
"8684",1150,0,2012-11-17
"8685",1150,0,2012-11-21
"8686",1150,81,2012-11-11
"8687",1150,0,2012-11-12
"8689",1150,0,2012-10-10
"8690",1150,0,2012-10-13
"8691",1150,0,2012-10-26
"8692",1150,7,2012-10-24
"8694",1150,0,2012-11-13
"8695",1150,0,2012-11-29
"8696",1150,0,2012-10-02
"8697",1150,95,2012-11-27
"8698",1150,17,2012-11-02
"8699",1150,0,2012-11-18
"8700",1150,79,2012-10-28
"8701",1150,0,2012-10-18
"8702",1150,0,2012-10-03
"8703",1150,0,2012-10-19
"8704",1150,0,2012-10-04
"8705",1150,6,2012-10-20
"8706",1150,139,2012-11-22
"8707",1150,0,2012-10-12
"8708",1150,0,2012-11-06
"8709",1150,374,2012-11-26
"8710",1150,30,2012-11-23
"8711",1150,0,2012-10-11
"8712",1150,25,2012-10-15
"8713",1150,0,2012-10-31
"8714",1150,0,2012-11-05
"8715",1150,0,2012-10-30
"8716",1150,0,2012-10-25
"8717",1150,0,2012-11-15
"8719",1150,131,2012-11-07
"8720",1150,21,2012-11-16
"8721",1150,0,2012-10-09
"8722",1150,91,2012-10-21
"8723",1150,34,2012-10-27
"8724",1155,34,2012-10-07
"8725",1155,88,2012-10-10
"8726",1155,0,2012-11-28
"8727",1155,68,2012-11-03
"8729",1155,0,2012-10-14
"8730",1155,0,2012-11-08
"8731",1155,156,2012-10-23
"8732",1155,0,2012-11-12
"8734",1155,0,2012-11-24
"8735",1155,0,2012-10-16
"8736",1155,371,2012-11-25
"8737",1155,0,2012-10-17
"8739",1155,0,2012-11-21
"8740",1155,0,2012-10-25
"8741",1155,0,2012-10-15
"8742",1155,170,2012-11-11
"8744",1155,0,2012-10-31
"8745",1155,0,2012-10-05
"8746",1155,0,2012-10-11
"8747",1155,51,2012-10-28
"8748",1155,0,2012-10-26
"8750",1155,0,2012-10-02
"8751",1155,141,2012-11-22
"8752",1155,0,2012-11-02
"8753",1155,0,2012-10-30
"8754",1155,0,2012-11-05
"8755",1155,0,2012-10-18
"8756",1155,26,2012-11-18
"8758",1155,0,2012-10-04
"8759",1155,0,2012-10-24
"8760",1155,0,2012-10-29
"8761",1155,0,2012-11-06
"8762",1155,39,2012-11-17
"8763",1155,30,2012-11-19
"8764",1155,72,2012-10-06
"8765",1155,0,2012-10-12
"8766",1155,130,2012-11-20
"8767",1155,47,2012-10-27
"8768",1155,199,2012-11-26
"8770",1155,70,2012-11-27
"8772",1155,713,2012-10-22
"8773",1155,0,2012-11-13
"8774",1155,0,2012-10-20
"8775",1155,0,2012-10-19
"8776",1155,0,2012-11-15
"8777",1155,38,2012-10-09
"8778",1155,0,2012-11-29
"8779",1155,88,2012-10-21
"8780",1155,0,2012-11-07
"8781",1155,0,2012-10-13
"8782",1155,116,2012-10-03
"8783",1155,59,2012-11-23
"8784",1155,431,2012-11-16
"8785",1200,0,2012-10-15
"8787",1200,0,2012-11-28
"8788",1200,51,2012-11-18
"8789",1200,0,2012-10-24
"8791",1200,0,2012-10-02
"8792",1200,58,2012-11-22
"8793",1200,0,2012-10-16
"8794",1200,0,2012-11-12
"8795",1200,298,2012-11-11
"8796",1200,0,2012-10-18
"8799",1200,160,2012-10-04
"8800",1200,0,2012-10-17
"8801",1200,138,2012-10-05
"8803",1200,0,2012-10-11
"8804",1200,0,2012-11-19
"8805",1200,388,2012-11-25
"8806",1200,70,2012-10-12
"8807",1200,0,2012-10-14
"8808",1200,0,2012-10-25
"8809",1200,0,2012-11-02
"8810",1200,84,2012-11-07
"8811",1200,0,2012-11-27
"8813",1200,23,2012-10-13
"8814",1200,60,2012-11-13
"8815",1200,0,2012-10-26
"8817",1200,0,2012-10-29
"8818",1200,211,2012-10-09
"8819",1200,0,2012-11-29
"8820",1200,61,2012-10-21
"8821",1200,0,2012-11-05
"8822",1200,104,2012-11-03
"8823",1200,0,2012-11-20
"8824",1200,267,2012-11-26
"8825",1200,0,2012-10-31
"8826",1200,0,2012-10-30
"8827",1200,0,2012-10-20
"8828",1200,190,2012-11-16
"8829",1200,0,2012-11-06
"8830",1200,7,2012-10-10
"8831",1200,40,2012-10-27
"8833",1200,221,2012-10-06
"8834",1200,0,2012-11-15
"8835",1200,18,2012-10-07
"8836",1200,283,2012-10-22
"8837",1200,0,2012-10-19
"8838",1200,0,2012-11-08
"8839",1200,499,2012-10-23
"8840",1200,0,2012-11-17
"8841",1200,0,2012-11-23
"8842",1200,57,2012-10-28
"8843",1200,97,2012-10-03
"8844",1200,0,2012-11-21
"8845",1200,0,2012-11-24
"8848",1205,47,2012-11-22
"8849",1205,0,2012-10-15
"8850",1205,124,2012-10-24
"8851",1205,0,2012-10-17
"8852",1205,0,2012-10-16
"8853",1205,101,2012-11-06
"8855",1205,0,2012-10-26
"8856",1205,0,2012-10-31
"8857",1205,330,2012-11-16
"8858",1205,9,2012-11-20
"8860",1205,541,2012-10-05
"8861",1205,0,2012-10-25
"8862",1205,14,2012-11-19
"8863",1205,279,2012-10-09
"8864",1205,519,2012-11-11
"8865",1205,0,2012-11-27
"8866",1205,0,2012-11-12
"8867",1205,0,2012-11-28
"8868",1205,0,2012-11-13
"8869",1205,0,2012-11-03
"8870",1205,74,2012-10-13
"8871",1205,0,2012-10-29
"8872",1205,79,2012-10-04
"8873",1205,0,2012-11-29
"8874",1205,0,2012-10-02
"8875",1205,0,2012-10-18
"8876",1205,64,2012-10-21
"8877",1205,0,2012-11-07
"8878",1205,145,2012-11-05
"8879",1205,170,2012-11-18
"8880",1205,0,2012-11-21
"8881",1205,81,2012-10-22
"8882",1205,121,2012-10-19
"8883",1205,0,2012-10-20
"8884",1205,413,2012-10-10
"8885",1205,0,2012-10-14
"8886",1205,0,2012-11-08
"8887",1205,439,2012-10-06
"8888",1205,0,2012-11-02
"8889",1205,0,2012-10-03
"8892",1205,404,2012-11-26
"8893",1205,42,2012-10-27
"8896",1205,0,2012-11-15
"8897",1205,0,2012-11-23
"8898",1205,0,2012-10-30
"8899",1205,0,2012-11-17
"8900",1205,34,2012-10-07
"8901",1205,0,2012-11-24
"8902",1205,96,2012-10-28
"8903",1205,64,2012-10-23
"8904",1205,0,2012-10-11
"8905",1205,0,2012-10-12
"8906",1205,458,2012-11-25
"8907",1210,21,2012-11-19
"8909",1210,0,2012-10-25
"8910",1210,0,2012-11-12
"8911",1210,0,2012-11-03
"8912",1210,28,2012-10-26
"8913",1210,0,2012-10-04
"8915",1210,555,2012-10-05
"8916",1210,0,2012-11-20
"8918",1210,27,2012-11-07
"8920",1210,0,2012-10-31
"8921",1210,16,2012-11-13
"8922",1210,0,2012-11-28
"8923",1210,319,2012-11-16
"8924",1210,0,2012-10-20
"8925",1210,0,2012-10-29
"8926",1210,0,2012-11-22
"8928",1210,328,2012-11-02
"8929",1210,19,2012-10-09
"8930",1210,18,2012-10-21
"8931",1210,0,2012-11-23
"8933",1210,29,2012-10-15
"8934",1210,119,2012-11-26
"8935",1210,0,2012-11-21
"8936",1210,0,2012-11-15
"8937",1210,85,2012-10-22
"8938",1210,335,2012-10-13
"8939",1210,351,2012-11-06
"8940",1210,0,2012-11-08
"8941",1210,6,2012-10-27
"8942",1210,0,2012-11-29
"8943",1210,0,2012-10-14
"8944",1210,58,2012-10-30
"8945",1210,450,2012-11-11
"8946",1210,0,2012-11-27
"8947",1210,36,2012-10-16
"8948",1210,0,2012-11-24
"8949",1210,0,2012-10-03
"8950",1210,326,2012-10-10
"8951",1210,20,2012-10-28
"8952",1210,303,2012-10-19
"8953",1210,376,2012-10-23
"8954",1210,0,2012-11-17
"8955",1210,519,2012-10-06
"8956",1210,0,2012-10-02
"8957",1210,64,2012-11-05
"8958",1210,28,2012-10-07
"8960",1210,0,2012-11-18
"8961",1210,0,2012-10-11
"8962",1210,135,2012-10-24
"8963",1210,0,2012-10-17
"8964",1210,0,2012-10-12
"8965",1210,0,2012-10-18
"8967",1210,456,2012-11-25
"8968",1215,440,2012-10-06
"8969",1215,0,2012-11-16
"8970",1215,0,2012-11-20
"8971",1215,20,2012-10-09
"8972",1215,444,2012-11-13
"8973",1215,0,2012-10-04
"8974",1215,0,2012-11-18
"8975",1215,0,2012-11-23
"8976",1215,403,2012-11-07
"8977",1215,429,2012-10-13
"8978",1215,0,2012-10-07
"8979",1215,0,2012-10-31
"8981",1215,0,2012-11-15
"8982",1215,0,2012-11-29
"8984",1215,0,2012-10-21
"8985",1215,209,2012-10-23
"8986",1215,0,2012-11-12
"8987",1215,28,2012-11-02
"8988",1215,50,2012-11-03
"8989",1215,0,2012-11-21
"8990",1215,0,2012-11-28
"8991",1215,345,2012-10-05
"8992",1215,129,2012-10-20
"8993",1215,59,2012-10-29
"8994",1215,0,2012-11-19
"8996",1215,0,2012-10-24
"8997",1215,0,2012-10-14
"8998",1215,0,2012-10-02
"8999",1215,31,2012-10-11
"9000",1215,0,2012-11-27
"9001",1215,71,2012-10-15
"9003",1215,0,2012-10-16
"9005",1215,489,2012-10-22
"9006",1215,0,2012-11-17
"9007",1215,32,2012-11-06
"9009",1215,0,2012-10-17
"9010",1215,0,2012-10-12
"9012",1215,40,2012-11-24
"9013",1215,0,2012-10-30
"9014",1215,93,2012-10-10
"9015",1215,0,2012-10-25
"9016",1215,51,2012-11-05
"9017",1215,0,2012-10-03
"9018",1215,356,2012-11-25
"9020",1215,10,2012-11-22
"9021",1215,76,2012-11-26
"9022",1215,144,2012-10-28
"9023",1215,0,2012-11-08
"9024",1215,52,2012-10-19
"9025",1215,476,2012-11-11
"9026",1215,193,2012-10-18
"9027",1215,225,2012-10-26
"9028",1215,22,2012-10-27
"9029",1220,0,2012-11-19
"9030",1220,394,2012-10-06
"9032",1220,64,2012-10-13
"9033",1220,286,2012-10-31
"9034",1220,0,2012-10-07
"9035",1220,0,2012-10-14
"9036",1220,0,2012-11-20
"9037",1220,0,2012-11-29
"9038",1220,345,2012-10-05
"9039",1220,266,2012-11-03
"9040",1220,0,2012-11-28
"9041",1220,0,2012-10-12
"9042",1220,0,2012-10-21
"9043",1220,0,2012-11-25
"9044",1220,0,2012-11-27
"9046",1220,38,2012-11-24
"9047",1220,16,2012-10-16
"9048",1220,131,2012-11-13
"9049",1220,0,2012-10-17
"9051",1220,0,2012-11-16
"9053",1220,0,2012-10-23
"9054",1220,0,2012-11-08
"9055",1220,0,2012-10-24
"9056",1220,0,2012-10-25
"9059",1220,136,2012-10-22
"9060",1220,0,2012-11-15
"9061",1220,128,2012-10-28
"9062",1220,6,2012-11-06
"9063",1220,0,2012-11-17
"9064",1220,0,2012-10-02
"9065",1220,45,2012-10-11
"9066",1220,73,2012-10-15
"9067",1220,37,2012-10-18
"9068",1220,0,2012-11-21
"9069",1220,0,2012-11-18
"9070",1220,0,2012-10-26
"9071",1220,63,2012-10-20
"9072",1220,0,2012-10-03
"9074",1220,61,2012-11-12
"9075",1220,0,2012-11-26
"9076",1220,32,2012-11-22
"9077",1220,0,2012-10-30
"9079",1220,0,2012-10-29
"9080",1220,517,2012-11-11
"9081",1220,11,2012-10-19
"9082",1220,242,2012-11-07
"9083",1220,78,2012-10-27
"9084",1220,334,2012-10-10
"9085",1220,38,2012-11-05
"9086",1220,0,2012-11-23
"9087",1220,0,2012-10-04
"9088",1220,0,2012-11-02
"9089",1220,19,2012-10-09
"9090",1225,0,2012-10-14
"9091",1225,0,2012-10-23
"9092",1225,0,2012-11-25
"9093",1225,65,2012-11-03
"9094",1225,0,2012-11-28
"9096",1225,0,2012-11-17
"9097",1225,28,2012-11-21
"9098",1225,141,2012-10-22
"9099",1225,136,2012-10-31
"9100",1225,0,2012-10-07
"9101",1225,0,2012-10-24
"9102",1225,0,2012-11-12
"9103",1225,8,2012-10-15
"9104",1225,97,2012-10-06
"9105",1225,0,2012-10-13
"9106",1225,22,2012-10-28
"9107",1225,0,2012-10-02
"9108",1225,0,2012-11-08
"9110",1225,0,2012-10-11
"9111",1225,0,2012-10-18
"9113",1225,0,2012-11-24
"9115",1225,317,2012-10-10
"9116",1225,143,2012-10-17
"9118",1225,0,2012-10-26
"9119",1225,0,2012-11-19
"9121",1225,0,2012-10-21
"9122",1225,0,2012-10-12
"9123",1225,92,2012-10-16
"9124",1225,49,2012-11-02
"9125",1225,495,2012-11-11
"9126",1225,0,2012-11-27
"9128",1225,24,2012-11-06
"9129",1225,133,2012-10-20
"9130",1225,66,2012-11-22
"9131",1225,0,2012-10-29
"9132",1225,0,2012-10-25
"9133",1225,260,2012-10-19
"9134",1225,0,2012-11-26
"9135",1225,0,2012-11-29
"9136",1225,0,2012-10-03
"9137",1225,14,2012-11-05
"9138",1225,0,2012-11-20
"9139",1225,0,2012-11-18
"9140",1225,316,2012-11-13
"9141",1225,0,2012-10-30
"9142",1225,156,2012-11-07
"9143",1225,46,2012-10-04
"9145",1225,0,2012-11-15
"9146",1225,0,2012-10-09
"9147",1225,10,2012-10-05
"9148",1225,0,2012-11-16
"9149",1225,41,2012-10-27
"9150",1225,0,2012-11-23
"9151",1230,86,2012-10-17
"9152",1230,0,2012-11-03
"9153",1230,519,2012-10-22
"9154",1230,0,2012-10-23
"9156",1230,81,2012-11-21
"9157",1230,0,2012-10-14
"9158",1230,96,2012-10-16
"9159",1230,170,2012-10-31
"9160",1230,0,2012-10-21
"9161",1230,0,2012-11-27
"9163",1230,0,2012-10-24
"9164",1230,0,2012-11-17
"9165",1230,0,2012-11-25
"9166",1230,6,2012-10-15
"9167",1230,15,2012-10-03
"9168",1230,17,2012-11-24
"9169",1230,0,2012-11-12
"9171",1230,0,2012-11-22
"9172",1230,0,2012-10-26
"9173",1230,66,2012-10-04
"9175",1230,0,2012-10-02
"9176",1230,0,2012-10-12
"9177",1230,69,2012-11-05
"9178",1230,0,2012-10-25
"9180",1230,170,2012-11-11
"9181",1230,0,2012-11-26
"9182",1230,37,2012-10-07
"9183",1230,0,2012-11-28
"9184",1230,284,2012-11-13
"9185",1230,485,2012-10-05
"9186",1230,0,2012-10-29
"9187",1230,0,2012-10-11
"9188",1230,7,2012-11-19
"9189",1230,0,2012-11-08
"9190",1230,0,2012-11-20
"9191",1230,0,2012-10-09
"9192",1230,0,2012-11-02
"9193",1230,0,2012-11-18
"9194",1230,49,2012-10-20
"9196",1230,0,2012-10-28
"9197",1230,0,2012-10-13
"9198",1230,466,2012-11-07
"9199",1230,0,2012-11-15
"9200",1230,0,2012-11-06
"9201",1230,77,2012-10-19
"9203",1230,71,2012-10-06
"9204",1230,0,2012-10-30
"9206",1230,54,2012-10-27
"9207",1230,62,2012-11-23
"9208",1230,0,2012-10-18
"9209",1230,0,2012-10-10
"9210",1230,0,2012-11-16
"9211",1230,0,2012-11-29
"9212",1235,38,2012-10-15
"9213",1235,0,2012-11-27
"9214",1235,0,2012-10-02
"9216",1235,0,2012-10-24
"9218",1235,0,2012-11-25
"9219",1235,0,2012-11-22
"9220",1235,0,2012-11-08
"9221",1235,282,2012-11-11
"9222",1235,0,2012-10-16
"9223",1235,10,2012-11-19
"9224",1235,42,2012-11-12
"9225",1235,21,2012-10-26
"9228",1235,60,2012-11-21
"9229",1235,0,2012-11-17
"9230",1235,0,2012-10-11
"9231",1235,0,2012-10-25
"9232",1235,0,2012-11-16
"9233",1235,0,2012-11-05
"9234",1235,0,2012-11-18
"9235",1235,0,2012-10-03
"9236",1235,0,2012-11-02
"9237",1235,0,2012-10-31
"9238",1235,0,2012-11-13
"9239",1235,0,2012-11-28
"9240",1235,40,2012-10-07
"9241",1235,515,2012-10-05
"9242",1235,13,2012-10-20
"9243",1235,0,2012-10-17
"9244",1235,0,2012-10-23
"9245",1235,0,2012-10-09
"9246",1235,0,2012-11-20
"9247",1235,35,2012-11-07
"9248",1235,0,2012-11-26
"9250",1235,32,2012-11-24
"9251",1235,7,2012-10-22
"9252",1235,0,2012-11-03
"9253",1235,0,2012-10-10
"9254",1235,0,2012-11-06
"9255",1235,127,2012-10-04
"9256",1235,0,2012-10-19
"9257",1235,0,2012-10-30
"9258",1235,28,2012-11-29
"9260",1235,10,2012-10-06
"9261",1235,60,2012-10-28
"9262",1235,0,2012-10-12
"9263",1235,0,2012-10-18
"9265",1235,0,2012-10-13
"9266",1235,0,2012-11-15
"9267",1235,38,2012-10-27
"9268",1235,0,2012-10-29
"9269",1235,0,2012-10-14
"9270",1235,306,2012-11-23
"9272",1235,54,2012-10-21
"9274",1240,0,2012-10-26
"9276",1240,0,2012-10-15
"9277",1240,61,2012-11-08
"9278",1240,15,2012-11-17
"9279",1240,0,2012-11-18
"9280",1240,0,2012-11-22
"9282",1240,0,2012-10-25
"9283",1240,52,2012-11-03
"9284",1240,0,2012-10-11
"9285",1240,0,2012-10-02
"9286",1240,0,2012-11-13
"9287",1240,0,2012-10-20
"9288",1240,20,2012-11-12
"9289",1240,0,2012-11-27
"9290",1240,0,2012-10-04
"9291",1240,0,2012-11-20
"9292",1240,8,2012-10-22
"9293",1240,35,2012-10-07
"9294",1240,0,2012-11-02
"9295",1240,0,2012-10-31
"9296",1240,0,2012-10-13
"9297",1240,0,2012-10-24
"9298",1240,0,2012-10-03
"9299",1240,0,2012-10-29
"9301",1240,0,2012-11-07
"9302",1240,387,2012-11-11
"9303",1240,0,2012-10-27
"9304",1240,56,2012-10-16
"9307",1240,0,2012-10-09
"9308",1240,168,2012-10-05
"9309",1240,0,2012-10-19
"9310",1240,0,2012-11-25
"9311",1240,0,2012-11-19
"9312",1240,435,2012-11-23
"9313",1240,0,2012-10-21
"9314",1240,87,2012-10-06
"9315",1240,43,2012-11-26
"9316",1240,0,2012-11-06
"9317",1240,0,2012-11-24
"9318",1240,0,2012-10-28
"9319",1240,0,2012-11-21
"9320",1240,0,2012-10-14
"9321",1240,0,2012-10-10
"9322",1240,0,2012-11-28
"9323",1240,0,2012-11-16
"9324",1240,0,2012-10-18
"9326",1240,21,2012-11-29
"9327",1240,0,2012-10-30
"9328",1240,0,2012-10-23
"9330",1240,18,2012-10-12
"9331",1240,0,2012-11-05
"9332",1240,0,2012-11-15
"9333",1240,0,2012-10-17
"9334",1245,0,2012-11-18
"9335",1245,23,2012-11-12
"9336",1245,0,2012-11-19
"9337",1245,0,2012-11-13
"9338",1245,0,2012-11-03
"9339",1245,0,2012-10-24
"9340",1245,81,2012-10-13
"9341",1245,0,2012-11-25
"9342",1245,0,2012-11-07
"9343",1245,0,2012-10-03
"9344",1245,0,2012-11-26
"9345",1245,443,2012-10-06
"9346",1245,0,2012-11-21
"9347",1245,53,2012-10-07
"9348",1245,0,2012-10-04
"9350",1245,0,2012-10-20
"9351",1245,0,2012-10-02
"9353",1245,0,2012-10-05
"9354",1245,521,2012-11-23
"9355",1245,0,2012-10-14
"9356",1245,0,2012-10-25
"9357",1245,0,2012-11-02
"9358",1245,0,2012-11-24
"9359",1245,232,2012-11-11
"9361",1245,0,2012-10-26
"9362",1245,0,2012-11-15
"9363",1245,0,2012-11-28
"9364",1245,200,2012-11-16
"9365",1245,77,2012-10-19
"9366",1245,0,2012-11-20
"9367",1245,46,2012-10-21
"9368",1245,0,2012-11-29
"9369",1245,0,2012-10-27
"9370",1245,91,2012-10-12
"9371",1245,0,2012-11-27
"9372",1245,0,2012-10-18
"9373",1245,0,2012-10-16
"9375",1245,109,2012-10-22
"9376",1245,0,2012-11-17
"9377",1245,13,2012-10-29
"9378",1245,9,2012-11-06
"9379",1245,0,2012-10-17
"9380",1245,0,2012-10-15
"9381",1245,0,2012-10-11
"9382",1245,0,2012-10-23
"9383",1245,0,2012-10-30
"9384",1245,0,2012-10-10
"9385",1245,50,2012-11-05
"9386",1245,0,2012-10-09
"9390",1245,0,2012-10-31
"9391",1245,0,2012-11-08
"9393",1245,52,2012-10-28
"9394",1245,0,2012-11-22
"9395",1250,52,2012-11-03
"9396",1250,0,2012-10-04
"9397",1250,0,2012-10-02
"9399",1250,0,2012-10-14
"9400",1250,0,2012-11-21
"9401",1250,0,2012-10-05
"9402",1250,19,2012-11-18
"9403",1250,0,2012-11-26
"9404",1250,0,2012-11-19
"9405",1250,137,2012-10-19
"9407",1250,38,2012-10-13
"9408",1250,184,2012-10-21
"9409",1250,0,2012-11-20
"9410",1250,29,2012-10-30
"9411",1250,0,2012-11-08
"9412",1250,0,2012-11-27
"9413",1250,0,2012-10-25
"9414",1250,15,2012-10-07
"9416",1250,158,2012-11-13
"9417",1250,0,2012-10-31
"9418",1250,0,2012-10-20
"9419",1250,0,2012-10-17
"9420",1250,500,2012-10-06
"9421",1250,0,2012-10-11
"9422",1250,13,2012-10-23
"9425",1250,0,2012-11-12
"9426",1250,0,2012-10-03
"9428",1250,269,2012-11-11
"9429",1250,0,2012-11-28
"9430",1250,0,2012-11-15
"9431",1250,0,2012-10-29
"9432",1250,243,2012-11-16
"9433",1250,0,2012-11-17
"9435",1250,0,2012-11-25
"9436",1250,7,2012-10-24
"9437",1250,32,2012-10-28
"9438",1250,12,2012-11-05
"9439",1250,0,2012-11-02
"9440",1250,21,2012-10-16
"9441",1250,0,2012-11-24
"9442",1250,68,2012-10-10
"9443",1250,0,2012-10-22
"9444",1250,0,2012-11-29
"9445",1250,0,2012-10-15
"9446",1250,0,2012-11-22
"9448",1250,74,2012-10-27
"9449",1250,0,2012-10-26
"9450",1250,0,2012-10-12
"9451",1250,0,2012-11-07
"9452",1250,505,2012-11-23
"9453",1250,0,2012-10-18
"9454",1250,12,2012-11-06
"9455",1250,0,2012-10-09
"9456",1255,0,2012-10-05
"9457",1255,204,2012-11-20
"9458",1255,0,2012-11-28
"9459",1255,13,2012-10-30
"9460",1255,7,2012-11-21
"9461",1255,0,2012-11-22
"9462",1255,465,2012-10-06
"9463",1255,53,2012-10-20
"9464",1255,0,2012-11-08
"9465",1255,157,2012-10-31
"9466",1255,0,2012-11-29
"9467",1255,0,2012-10-14
"9469",1255,94,2012-11-03
"9470",1255,12,2012-10-07
"9471",1255,308,2012-10-16
"9472",1255,0,2012-10-17
"9473",1255,0,2012-10-29
"9475",1255,9,2012-10-13
"9476",1255,0,2012-11-25
"9477",1255,346,2012-10-23
"9478",1255,0,2012-11-18
"9480",1255,0,2012-10-12
"9481",1255,0,2012-11-12
"9482",1255,0,2012-10-15
"9483",1255,0,2012-10-22
"9485",1255,138,2012-11-16
"9486",1255,0,2012-11-06
"9487",1255,0,2012-11-19
"9488",1255,0,2012-11-17
"9489",1255,261,2012-10-24
"9490",1255,0,2012-10-02
"9491",1255,0,2012-11-07
"9492",1255,0,2012-11-27
"9493",1255,0,2012-10-09
"9494",1255,0,2012-11-26
"9495",1255,418,2012-11-11
"9496",1255,0,2012-10-03
"9497",1255,0,2012-10-26
"9498",1255,129,2012-10-10
"9499",1255,0,2012-11-24
"9500",1255,0,2012-11-15
"9501",1255,314,2012-10-27
"9502",1255,0,2012-10-11
"9504",1255,0,2012-10-21
"9506",1255,47,2012-11-13
"9507",1255,0,2012-10-25
"9508",1255,0,2012-10-18
"9510",1255,58,2012-10-28
"9511",1255,533,2012-11-23
"9512",1255,0,2012-10-19
"9513",1255,0,2012-11-02
"9514",1255,0,2012-11-05
"9516",1255,0,2012-10-04
"9517",1300,0,2012-10-31
"9518",1300,0,2012-11-29
"9520",1300,0,2012-10-13
"9521",1300,179,2012-11-03
"9522",1300,0,2012-10-22
"9523",1300,76,2012-11-07
"9524",1300,0,2012-10-07
"9525",1300,485,2012-10-06
"9526",1300,0,2012-10-21
"9527",1300,0,2012-10-15
"9528",1300,0,2012-10-26
"9529",1300,0,2012-11-21
"9530",1300,120,2012-10-16
"9531",1300,0,2012-10-29
"9532",1300,0,2012-10-02
"9533",1300,17,2012-10-30
"9534",1300,17,2012-10-14
"9535",1300,50,2012-10-23
"9536",1300,0,2012-11-12
"9538",1300,0,2012-11-27
"9539",1300,0,2012-10-18
"9540",1300,0,2012-11-28
"9541",1300,0,2012-11-13
"9542",1300,0,2012-10-24
"9543",1300,21,2012-10-20
"9544",1300,0,2012-11-25
"9545",1300,0,2012-11-19
"9546",1300,527,2012-11-11
"9548",1300,0,2012-10-25
"9549",1300,0,2012-11-26
"9550",1300,0,2012-11-06
"9551",1300,80,2012-10-03
"9553",1300,0,2012-11-16
"9554",1300,0,2012-10-19
"9555",1300,30,2012-10-17
"9556",1300,0,2012-11-22
"9558",1300,0,2012-11-02
"9559",1300,8,2012-11-18
"9560",1300,0,2012-10-12
"9561",1300,0,2012-11-05
"9562",1300,0,2012-11-24
"9565",1300,441,2012-11-23
"9567",1300,98,2012-10-27
"9568",1300,0,2012-11-15
"9569",1300,0,2012-11-17
"9570",1300,39,2012-11-20
"9571",1300,0,2012-10-10
